Date,Open,High,Low,Close,Adj Close,Volume,Day
8/26/2016,199.960007,201.050003,198.440002,199.380005,174.393219,2890600,628
8/29/2016,199.529999,200.649994,199.490005,200.389999,175.276642,1140700,629
8/30/2016,200.279999,200.570007,199.449997,200.009995,174.944275,1407400,630
8/31/2016,199.699997,199.820007,198.649994,199.520004,174.515671,2343900,631
9/1/2016,199.5,199.789993,198.240005,199.479996,174.480698,2196100,632
9/2/2016,200.410004,200.830002,199.779999,200.369995,175.259171,1555800,633
9/6/2016,200.690002,201.039993,199.919998,201,175.81015,1589600,634
9/7/2016,200.820007,201.149994,200.320007,200.990005,175.801453,1455400,635
9/8/2016,200.619995,200.919998,200.190002,200.520004,175.390305,2180400,636
9/9/2016,199.080002,199.179993,195.669998,195.679993,171.156891,3435600,637
9/12/2016,194.880005,198.949997,194.800003,198.479996,173.606003,2799900,638
9/13/2016,196.25,196.509995,194.119995,194.779999,171.131027,3365300,639
9/14/2016,194.830002,196.119995,194.119995,194.660004,171.025604,2967100,640
9/15/2016,194.509995,197.070007,194.369995,196.660004,172.782761,1874400,641
9/16/2016,196.020004,196.190002,195.169998,195.889999,172.106262,1774100,642
9/19/2016,196.630005,197.279999,195.639999,195.949997,172.158981,2061400,643
9/20/2016,196.860001,197.029999,195.929993,195.970001,172.176529,1294100,644
9/21/2016,196.690002,198.339996,195.979996,198.169998,174.109451,2238800,645
9/22/2016,199.259995,199.710007,198.979996,199.360001,175.154968,2215200,646
9/23/2016,198.979996,199.110001,198.220001,198.289993,174.214859,1413400,647
9/26/2016,197.470001,197.600006,196.5,196.710007,172.826736,2451600,648
9/27/2016,196.529999,198.009995,196.160004,197.910004,173.881058,1468000,649
9/28/2016,198.179993,199.070007,197.130005,198.979996,174.821121,1419900,650
9/29/2016,198.710007,199.110001,196.539993,197.110001,173.178177,2074600,651
9/30/2016,198.009995,199.339996,197.75,198.690002,174.566299,3147400,652
10/3/2016,198.179993,198.350006,197.449997,198.059998,174.012833,2136000,653
10/4/2016,198.25,198.470001,196.479996,197.139999,173.204514,2846600,654
10/5/2016,197.770004,198.440002,197.720001,197.960007,173.924988,1126700,655
10/6/2016,197.740005,198.339996,197.160004,198.190002,174.126984,1117400,656
10/7/2016,198.419998,198.600006,196.649994,197.460007,173.485641,1795100,657
10/10/2016,197.460007,198.949997,197.460007,198.369995,174.285156,1297400,658
10/11/2016,198,198.070007,195.190002,195.960007,172.167755,2643500,659
10/12/2016,196.119995,196.740005,195.589996,196.210007,172.387405,1458700,660
10/13/2016,194.830002,196.110001,193.919998,195.580002,171.833954,2407100,661
10/14/2016,196.649994,197.119995,195.610001,195.630005,171.877853,1218800,662
10/17/2016,195.639999,195.929993,194.809998,195.050003,171.36824,1323200,663
10/18/2016,196.699997,196.759995,195.820007,196.199997,172.378616,1263300,664
10/19/2016,196.490005,197.080002,196.130005,196.740005,172.853073,1041300,665
10/20/2016,196.369995,196.970001,195.699997,196.419998,172.571899,1309600,666
10/21/2016,195.539993,196.570007,195.380005,196.470001,172.61586,1376300,667
10/24/2016,197.369995,197.649994,196.949997,197.270004,173.31871,817000,668
10/25/2016,197.130005,197.389999,196.479996,196.710007,172.826736,1465300,669
10/26/2016,195.759995,196.860001,195.529999,196.270004,172.44014,1202300,670
10/27/2016,197.039993,197.070007,195.649994,195.75,171.983246,1635500,671
10/28/2016,195.710007,196.399994,194.399994,195.130005,171.438538,2632000,672
10/31/2016,195.490005,195.740005,194.979996,195.130005,171.438538,1816300,673
11/1/2016,195.520004,195.539993,192.449997,193.770004,170.243713,2456600,674
11/2/2016,193.419998,193.809998,192.100006,192.490005,169.119064,3395900,675
11/3/2016,192.789993,193,191.389999,191.740005,168.460159,1512200,676
11/4/2016,191.800003,192.710007,191.320007,191.479996,168.23175,2221300,677
11/7/2016,194.169998,195.740005,194.009995,195.679993,171.921738,2699100,678
11/8/2016,195.309998,197.179993,195.020004,196.580002,172.712494,3055900,679
11/9/2016,194.940002,199.339996,194.919998,198.679993,174.557571,6119100,680
11/10/2016,199.529999,200.440002,197.610001,199.139999,174.9617,5126400,681
11/11/2016,198.419998,198.960007,197.699997,198.770004,174.636581,1954200,682
11/14/2016,199.300003,199.490005,198.059998,198.800003,174.662964,2651000,683
11/15/2016,199.289993,200.419998,199.070007,200.410004,176.077499,2532400,684
11/16/2016,199.779999,200.289993,199.649994,200.070007,175.778748,1195000,685
11/17/2016,200.210007,201.130005,200.119995,201.020004,176.613403,1178200,686
11/18/2016,201.160004,201.320007,200.440002,200.660004,176.297165,1668300,687
11/21/2016,201.25,202.179993,201.110001,202.139999,177.597458,2641300,688
11/22/2016,202.580002,202.729996,201.770004,202.509995,177.922501,2773400,689
11/23/2016,202.139999,202.710007,201.770004,202.690002,178.080704,1466300,690
11/25/2016,203.080002,203.5,202.960007,203.5,178.792297,1843100,691
11/28/2016,203.070007,203.369995,202.350006,202.539993,177.948868,2193000,692
11/29/2016,202.509995,203.350006,202.169998,202.860001,178.229996,1689600,693
11/30/2016,203.529999,203.690002,202.309998,202.399994,177.825851,2360100,694
12/1/2016,202.679993,202.710007,201.240005,201.610001,177.131821,3284100,695
12/2/2016,201.699997,202.229996,201.350006,201.75,177.254791,2118900,696
12/5/2016,202.639999,203.300003,202.419998,202.910004,178.273895,2070500,697
12/6/2016,203.169998,203.630005,202.639999,203.619995,178.897705,2413300,698
12/7/2016,203.449997,206.320007,203.300003,206.199997,181.16452,2253900,699
12/8/2016,206.25,207.270004,205.949997,206.740005,181.638916,2983000,700
12/9/2016,207.020004,208.029999,206.979996,208,182.745926,1972000,701
12/12/2016,207.919998,208.419998,207.339996,207.770004,182.5439,2419600,702
12/13/2016,208.529999,209.699997,208.470001,209.190002,183.791458,2670200,703
12/14/2016,208.839996,209.589996,206.979996,207.460007,182.27153,4232900,704
12/15/2016,207.720001,209.229996,207.580002,208.229996,182.948044,2812500,705
12/16/2016,208.820007,208.839996,207.550003,207.869995,182.631699,3074000,706
12/19/2016,208.100006,208.800003,207.929993,208.339996,183.044647,2042000,707
12/20/2016,208.919998,209.309998,208.679993,209.139999,183.747543,3195300,708
12/21/2016,209.059998,209.199997,208.570007,208.570007,183.246765,1546600,709
12/22/2016,207.160004,207.240005,206.5,207.009995,183.013321,1863700,710
12/23/2016,206.979996,207.220001,206.770004,207.190002,183.17244,1278900,711
12/27/2016,207.479996,208.149994,207.479996,207.699997,183.623383,1818500,712
12/28/2016,208,208.070007,205.910004,206.059998,182.173447,2228000,713
12/29/2016,206.100006,206.470001,205.509995,206.020004,182.138138,1772700,714
12/30/2016,206.369995,206.429993,204.509995,205.309998,181.510422,4251000,715
1/3/2017,206.679993,207.330002,205.559998,206.740005,182.774643,4750200,716
1/4/2017,207.199997,208.179993,207.119995,207.960007,183.853226,4622400,717
1/5/2017,207.75,208.039993,207.009995,207.800003,183.711731,2772100,718
1/6/2017,207.990005,209.089996,207.399994,208.610001,184.427841,2194600,719
1/9/2017,208.339996,208.479996,207.889999,207.949997,183.844376,1705200,720
1/10/2017,207.899994,208.820007,207.509995,207.919998,183.817841,2189400,721
1/11/2017,207.839996,208.509995,207.119995,208.509995,184.339493,5677600,722
1/12/2017,207.970001,208.190002,206.539993,208.050003,183.93277,3244600,723
1/13/2017,208.179993,208.779999,208.130005,208.460007,184.295258,2822700,724
1/17/2017,207.789993,208.210007,207.330002,207.720001,183.641083,1690000,725
1/18/2017,208.009995,208.220001,207.419998,208.160004,184.030014,1980500,726
1/19/2017,208.270004,208.429993,206.970001,207.460007,183.411209,1666900,727
1/20/2017,208.139999,208.699997,207.559998,208.130005,184.003494,2082500,728
1/23/2017,207.839996,208.210007,206.830002,207.649994,183.579132,4586600,729
1/24/2017,207.860001,209.399994,207.75,208.970001,184.746185,1940100,730
1/25/2017,209.979996,210.770004,209.789993,210.710007,186.284424,2873000,731
1/26/2017,210.649994,210.899994,210.25,210.550003,186.143005,2485100,732
1/27/2017,210.649994,210.759995,210.029999,210.25,185.877762,1428200,733
1/30/2017,209.479996,209.520004,207.880005,208.979996,184.754974,2782300,734
1/31/2017,208.339996,208.970001,207.789993,208.970001,184.746185,3787100,735
2/1/2017,209.619995,209.860001,208.369995,209,184.772659,2698800,736
2/2/2017,208.589996,209.399994,208.229996,209.089996,184.852203,1661300,737
2/3/2017,210.080002,210.729996,209.770004,210.639999,186.22258,4264400,738
2/6/2017,210.119995,210.539993,209.839996,210.199997,185.833527,1345500,739
2/7/2017,210.649994,210.839996,209.990005,210.25,185.877762,1194600,740
2/8/2017,210.25,210.610001,209.630005,210.520004,186.116455,1096100,741
2/9/2017,210.520004,212.039993,210.520004,211.720001,187.177353,1237100,742
2/10/2017,212.130005,212.800003,212.009995,212.570007,187.928833,1412400,743
2/13/2017,213.110001,214,213.070007,213.699997,188.927826,1756300,744
2/14/2017,213.550003,214.589996,213.160004,214.589996,189.714661,2528100,745
2/15/2017,214.339996,215.889999,214.309998,215.679993,190.678299,2050200,746
2/16/2017,215.740005,215.899994,214.729996,215.509995,190.528015,1920100,747
2/17/2017,214.839996,215.839996,214.789993,215.839996,190.819794,1452600,748
2/21/2017,216.320007,217.320007,216.25,217.110001,191.942535,1893000,749
2/22/2017,216.720001,217.190002,216.550003,217.009995,191.854126,1471400,750
2/23/2017,217.539993,217.539993,216.300003,217.130005,191.960205,1717200,751
2/24/2017,216.220001,217.419998,216.160004,217.389999,192.190048,1637700,752
2/27/2017,217.320007,217.899994,217.020004,217.710007,192.472992,1942200,753
2/28/2017,217.339996,217.580002,216.720001,217.070007,191.907196,2181000,754
3/1/2017,218.899994,220.660004,218.869995,220.149994,194.630157,3325500,755
3/2/2017,219.990005,220.020004,218.75,218.860001,193.489716,1657100,756
3/3/2017,218.699997,219.089996,218.309998,218.979996,193.595764,1765900,757
3/6/2017,218.070007,218.649994,217.630005,218.300003,192.994629,1530600,758
3/7/2017,217.979996,218.330002,217.419998,217.639999,192.411148,1743200,759
3/8/2017,217.949997,218.199997,217.070007,217.179993,192.004425,1784400,760
3/9/2017,217.330002,217.839996,216.460007,217.410004,192.207764,1636200,761
3/10/2017,218.550003,218.559998,217.259995,218.169998,192.879654,1819900,762
3/13/2017,218.179993,218.410004,217.860001,218.300003,192.994629,1388100,763
3/14/2017,217.770004,217.809998,216.889999,217.559998,192.340378,1428400,764
3/15/2017,218.130005,219.850006,217.869995,219.369995,193.940567,3358800,765
3/16/2017,219.610001,219.649994,218.649994,219,193.613464,1710900,766
3/17/2017,219.300003,219.440002,218.559998,218.559998,193.224457,1588500,767
3/20/2017,218.589996,218.889999,217.979996,218.369995,193.056503,1035900,768
3/21/2017,219,219.130005,215.410004,215.580002,190.589951,3468700,769
3/22/2017,214.580002,215.339996,213.949997,215.020004,190.978912,2600300,770
3/23/2017,214.800003,216.020004,214.440002,214.800003,190.783539,2436700,771
3/24/2017,215.139999,215.770004,213.880005,214.729996,190.721344,2647600,772
3/27/2017,212.869995,214.720001,212.619995,214.380005,190.410492,2082900,773
3/28/2017,214.160004,216.460007,214.050003,215.970001,191.822769,3057200,774
3/29/2017,215.720001,216.470001,215.479996,216.289993,192.106918,1748500,775
3/30/2017,216.169998,217.130005,215.979996,216.869995,192.62207,2494800,776
3/31/2017,216.559998,217.110001,216.350006,216.350006,192.160233,1331400,777
4/3/2017,216.509995,216.690002,214.740005,216.080002,191.920456,2843700,778
4/4/2017,215.710007,216.25,215.330002,216.199997,192.026993,2481600,779
4/5/2017,216.889999,217.929993,215.339996,215.539993,191.440765,2311800,780
4/6/2017,215.710007,216.679993,215.220001,216.100006,191.938217,1635500,781
4/7/2017,215.860001,216.639999,215.399994,215.910004,191.769409,1835900,782
4/10/2017,216.059998,216.880005,215.5,216.059998,191.902664,1311900,783
4/11/2017,215.630005,215.880005,214.25,215.789993,191.662827,1787300,784
4/12/2017,215.490005,215.690002,214.619995,214.899994,190.872375,2002700,785
4/13/2017,214.5,215.240005,213.470001,213.470001,189.602234,1806800,786
4/17/2017,214,215.350006,213.800003,215.339996,191.263199,1746900,787
4/18/2017,214.550003,215.240005,213.979996,214.75,190.73912,2695900,788
4/19/2017,215.309998,215.699997,214.059998,214.279999,190.321655,2032400,789
4/20/2017,214.979996,216.5,214.619995,216.029999,191.875977,2734000,790
4/21/2017,215.970001,216.020004,214.929993,215.399994,191.316422,2594400,791
4/24/2017,217.75,217.949997,217.229996,217.699997,193.359283,2366400,792
4/25/2017,218.410004,219.360001,218.289993,219.009995,194.522797,1745100,793
4/26/2017,218.960007,219.899994,218.809998,218.850006,194.380692,2824500,794
4/27/2017,219.199997,219.360001,218.470001,219.020004,194.531708,1154200,795
4/28/2017,219.330002,219.339996,218.429993,218.600006,194.158661,1257600,796
5/1/2017,219.160004,219.570007,218.649994,219.130005,194.629364,1506700,797
5/2/2017,219.289993,219.380005,218.770004,219.199997,194.691574,2573000,798
5/3/2017,218.779999,219.169998,218.240005,218.979996,194.496185,1654600,799
5/4/2017,219.270004,219.350006,218.309998,219.179993,194.673813,1439100,800
5/5/2017,219.559998,220.059998,219.119995,220.059998,195.455399,1729700,801
5/8/2017,220.130005,220.25,219.570007,220.070007,195.464325,2225000,802
5/9/2017,220.289993,220.490005,219.440002,219.789993,195.215561,1636900,803
5/10/2017,219.759995,220.220001,219.550003,220.199997,195.579742,1066900,804
5/11/2017,219.740005,219.929993,218.619995,219.75,195.180099,1855700,805
5/12/2017,219.5,219.600006,219.119995,219.410004,194.878082,1056500,806
5/15/2017,219.880005,220.720001,219.830002,220.520004,195.863998,1440600,807
5/16/2017,220.880005,220.940002,220,220.479996,195.828461,2452500,808
5/17/2017,218.610001,219.070007,216.419998,216.570007,192.355621,3507700,809
5/18/2017,216.330002,218.240005,216.130005,217.360001,193.057327,2894500,810
5/19/2017,217.880005,219.470001,217.830002,218.710007,194.256348,2436500,811
5/22/2017,219.259995,220.050003,219.229996,219.929993,195.339966,1865000,812
5/23/2017,220.309998,220.539993,219.899994,220.360001,195.721878,1259000,813
5/24/2017,220.639999,221,220.279999,220.889999,196.192612,1453900,814
5/25/2017,221.429993,222.240005,221.210007,221.919998,197.107468,1564600,815
5/26/2017,221.759995,222.070007,221.669998,221.929993,197.116318,1196000,816
5/30/2017,221.559998,221.970001,221.419998,221.720001,196.929825,1511700,817
5/31/2017,222.039993,222.080002,220.919998,221.669998,196.885437,2326200,818
6/1/2017,222.139999,223.449997,221.860001,223.399994,198.422012,2112900,819
6/2/2017,223.479996,224.320007,223.169998,224.100006,199.043701,1857600,820
6/5/2017,223.990005,224.279999,223.809998,223.949997,198.910507,1831200,821
6/6/2017,223.369995,223.949997,223.199997,223.309998,198.34201,1449400,822
6/7/2017,223.690002,223.929993,222.929993,223.679993,198.6707,1328800,823
6/8/2017,223.820007,224.309998,223.240005,223.759995,198.741745,1116100,824
6/9/2017,224.119995,224.929993,222.100006,223.5,198.510818,2117600,825
6/12/2017,223.210007,223.479996,222.509995,223.410004,198.430893,1812100,826
6/13/2017,223.990005,224.570007,223.639999,224.5,199.398941,2170700,827
6/14/2017,224.820007,224.839996,223.380005,224.259995,199.185822,1886000,828
6/15/2017,222.860001,223.929993,222.509995,223.809998,198.786102,2170900,829
6/16/2017,224,224.059998,222.940002,223.869995,198.839401,1603600,830
6/19/2017,224.729996,225.770004,224.619995,225.699997,200.464844,1433100,831
6/20/2017,225.360001,225.360001,224.179993,224.220001,199.150269,1366000,832
6/21/2017,224.570007,224.699997,223.639999,224.130005,199.070374,1422000,833
6/22/2017,224.169998,224.660004,223.869995,224,198.954895,1344400,834
6/23/2017,223.119995,223.649994,222.720001,223.369995,199.29393,1257400,835
6/26/2017,224,224.449997,223.240005,223.440002,199.3564,1321700,836
6/27/2017,223.210007,223.520004,221.630005,221.660004,197.768265,3476700,837
6/28/2017,222.729996,223.839996,222.5,223.619995,199.516983,2875800,838
6/29/2017,223.809998,223.919998,220.419998,221.690002,197.795029,4613000,839
6/30/2017,222.570007,222.910004,221.860001,222.059998,198.125092,2982300,840
7/3/2017,223.089996,223.529999,222.470001,222.550003,198.562332,1762500,841
7/5/2017,222.839996,223.169998,222,222.940002,198.910294,2043800,842
7/6/2017,222.160004,222.25,220.720001,220.940002,197.1259,2540700,843
7/7/2017,221.520004,222.520004,221.380005,222.339996,198.374924,2148000,844
7/10/2017,222.199997,222.990005,222.039993,222.570007,198.580154,1800100,845
7/11/2017,222.419998,222.759995,221.220001,222.399994,198.428482,1638700,846
7/12/2017,223.470001,224.279999,223.470001,224.070007,199.918488,1492100,847
7/13/2017,224.160004,224.610001,223.889999,224.449997,200.257538,1485500,848
7/14/2017,224.520004,225.899994,224.389999,225.470001,201.167557,1642400,849
7/17/2017,225.449997,225.860001,225.339996,225.5,201.194351,1176200,850
7/18/2017,225.130005,225.690002,224.729996,225.669998,201.346039,3146500,851
7/19/2017,225.979996,226.860001,225.960007,226.860001,202.407761,1255300,852
7/20/2017,227.130005,227.25,226.399994,226.929993,202.4702,1698100,853
7/21/2017,226.360001,226.779999,226.110001,226.770004,202.327469,2461700,854
7/24/2017,226.669998,226.830002,226.220001,226.690002,202.256104,1278200,855
7/25/2017,227.509995,227.589996,227.020004,227.229996,202.737854,1349500,856
7/26/2017,227.570007,227.589996,226.979996,227.300003,202.800293,1574100,857
7/27/2017,227.75,227.779999,225.649994,227.029999,202.559433,1834500,858
7/28/2017,226.539993,226.919998,226.089996,226.770004,202.327469,2364100,859
7/31/2017,227.229996,227.300003,226.440002,226.639999,202.211472,3020000,860
8/1/2017,227.300003,227.320007,226.679993,227.149994,202.666504,1674500,861
8/2/2017,227.309998,227.419998,226.289993,227.279999,202.782486,1889300,862
8/3/2017,227.179993,227.179993,226.550003,226.880005,202.425568,1266400,863
8/4/2017,227.360001,227.589996,226.839996,227.259995,202.764633,1039800,864
8/7/2017,227.330002,227.660004,227.199997,227.630005,203.094742,848500,865
8/8/2017,227.339996,228.619995,226.729996,227.179993,202.693283,1064700,866
8/9/2017,226.350006,227.149994,226,227.050003,202.577316,1536600,867
8/10/2017,226.240005,226.350006,223.850006,223.929993,199.79361,3043300,868
8/11/2017,224.130005,224.820007,223.869995,224.229996,200.061218,1584300,869
8/14/2017,225.559998,226.669998,225.559998,226.429993,202.024124,2201900,870
8/15/2017,226.839996,226.869995,226.100006,226.449997,202.041931,1309700,871
8/16/2017,226.949997,227.389999,226.369995,226.809998,202.363159,1531400,872
8/17/2017,226.190002,226.5,223.279999,223.279999,199.213638,3396200,873
8/18/2017,223.089996,224.270004,222.449997,222.869995,198.847809,2691100,874
8/21/2017,222.850006,223.360001,222.119995,223.139999,199.088715,1281300,875
8/22/2017,223.720001,225.600006,223.690002,225.399994,201.105103,1455700,876
8/23/2017,224.460007,225.059998,224.259995,224.630005,200.418137,1462900,877
8/24/2017,225.039993,225.169998,223.880005,224.110001,199.954208,1345100,878
8/25/2017,224.949997,225.580002,224.470001,224.600006,200.391327,1220800,879
8/28/2017,225.160004,225.210007,224.190002,224.679993,200.462692,801000,880
8/29/2017,223.25,225.160004,223.149994,224.850006,200.61441,1397400,881
8/30/2017,224.860001,226.240005,224.690002,225.970001,201.613663,1377800,882
8/31/2017,226.630005,227.580002,226.550003,227.300003,202.800293,2202700,883
9/1/2017,227.759995,228.110001,227.509995,227.690002,203.148315,1393700,884
9/5/2017,227.100006,227.350006,224.979996,226.009995,201.649399,2222300,885
9/6/2017,226.759995,227.139999,226.190002,226.800003,202.354218,1523300,886
9/7/2017,227.130005,227.130005,226.339996,226.75,202.309601,1620300,887
9/8/2017,226.449997,226.979996,226.25,226.399994,201.997345,1896900,888
9/11/2017,227.850006,229.009995,227.839996,228.869995,204.201096,2007200,889
9/12/2017,229.320007,229.720001,229.130005,229.710007,204.950592,1535000,890
9/13/2017,229.369995,229.850006,229.279999,229.850006,205.07547,1155800,891
9/14/2017,229.470001,229.940002,229.309998,229.770004,205.004089,1857300,892
9/15/2017,229.619995,230.130005,229.490005,230.089996,205.289597,1419700,893
9/18/2017,230.460007,230.899994,230.119995,230.490005,205.6465,1325200,894
9/19/2017,230.789993,230.850006,230.440002,230.770004,205.896317,1302400,895
9/20/2017,229.679993,229.779999,228.630005,229.720001,206.009308,1850500,896
9/21/2017,229.539993,229.580002,228.869995,229.070007,205.426376,1899900,897
9/22/2017,228.75,229.259995,228.720001,229.039993,205.399475,1599200,898
9/25/2017,228.820007,229.199997,227.860001,228.699997,205.094589,1523300,899
9/26/2017,229.089996,229.320007,228.529999,228.779999,205.166306,2335000,900
9/27/2017,229.529999,230.059998,228.600006,229.669998,205.964478,2103600,901
9/28/2017,229.360001,230.009995,229.289993,229.940002,206.206589,1084700,902
9/29/2017,229.910004,230.830002,229.740005,230.759995,206.941986,1726200,903
10/2/2017,231,231.729996,230.910004,231.729996,207.811829,1960600,904
10/3/2017,231.899994,232.25,231.669998,232.199997,208.233307,1316400,905
10/4/2017,232.119995,232.779999,231.979996,232.520004,208.520294,1006700,906
10/5/2017,232.860001,233.929993,232.759995,233.899994,209.757843,1471800,907
10/6/2017,233.460007,233.699997,233.179993,233.679993,209.560577,1101500,908
10/9/2017,233.919998,233.929993,232.979996,233.270004,209.192886,768300,909
10/10/2017,233.839996,234.25,233.289993,233.860001,209.721985,1027600,910
10/11/2017,233.740005,234.240005,233.600006,234.240005,210.062759,1036400,911
10/12/2017,233.869995,234.270004,233.639999,233.880005,209.739914,1079400,912
10/13/2017,234.369995,234.470001,234.020004,234.139999,209.973099,1067900,913
10/16/2017,234.410004,234.690002,234.039993,234.509995,210.304916,1767300,914
10/17/2017,234.470001,234.690002,234.220001,234.660004,210.439453,1332100,915
10/18/2017,235.059998,235.089996,234.679993,234.869995,210.627716,1527800,916
10/19/2017,234.029999,234.990005,233.619995,234.990005,210.735352,1653600,917
10/20/2017,235.800003,236.190002,235.529999,236.160004,211.784592,1296300,918
10/23/2017,236.490005,236.490005,235.149994,235.300003,211.013367,1101000,919
10/24/2017,235.679993,235.889999,235.270004,235.630005,211.309265,1818400,920
10/25/2017,235.300003,235.410004,233.289993,234.5,210.295944,1943400,921
10/26/2017,235.100006,235.410004,234.669998,234.720001,210.493225,3298200,922
10/27/2017,235.630005,236.880005,235.300003,236.720001,212.286804,2825000,923
10/30/2017,235.630005,236.619995,235.529999,235.860001,211.515549,1292500,924
10/31/2017,236.259995,236.470001,235.899994,236.130005,211.75769,1357600,925
11/1/2017,237.029999,237.389999,236.130005,236.539993,212.125381,2078300,926
11/2/2017,236.449997,236.770004,235.320007,236.639999,212.215042,1908100,927
11/3/2017,236.830002,237.440002,236.339996,237.429993,212.923538,1934200,928
11/6/2017,237.240005,237.889999,237.210007,237.789993,213.246353,1688600,929
11/7/2017,237.889999,238.220001,237.110001,237.690002,213.156708,1502700,930
11/8/2017,237.410004,238.119995,237.149994,238.039993,213.470566,4711000,931
11/9/2017,236.729996,237.339996,235.479996,237.179993,212.699356,1644100,932
11/10/2017,236.720001,237.179993,236.399994,237.039993,212.573761,1019000,933
11/13/2017,236.330002,237.520004,236.309998,237.320007,212.82486,900000,934
11/14/2017,236.440002,236.850006,235.639999,236.740005,212.304718,2763300,935
11/15/2017,235.740005,236.240005,234.820007,235.529999,211.219635,2436200,936
11/16/2017,236.520004,237.929993,236.5,237.539993,213.02211,1072300,937
11/17/2017,237.169998,237.389999,236.789993,236.899994,212.448212,1370500,938
11/20/2017,237.119995,237.470001,236.860001,237.210007,212.726227,1420400,939
11/21/2017,238.059998,239,238,238.789993,214.143143,1151500,940
11/22/2017,238.860001,238.949997,238.440002,238.619995,213.990692,2143500,941
11/24/2017,239.119995,239.279999,238.990005,239.119995,214.439072,1219300,942
11/27/2017,239.190002,239.529999,238.830002,239.050003,214.376343,2654000,943
11/28/2017,239.589996,241.479996,239.440002,241.419998,216.501709,1800500,944
11/29/2017,241.600006,242.179993,240.839996,241.330002,216.420975,2442100,945
11/30/2017,242.300003,244.399994,242.229996,243.350006,218.232483,5451700,946
12/1/2017,243.25,243.710007,239.520004,242.899994,217.828934,3775600,947
12/4/2017,244.699997,245.070007,242.589996,242.639999,217.595749,2162000,948
12/5/2017,242.910004,243.580002,241.630005,241.779999,216.824524,1886300,949
12/6/2017,241.729996,242.259995,241.330002,241.770004,216.815552,1204800,950
12/7/2017,241.690002,242.910004,241.550003,242.570007,217.53299,2670000,951
12/8/2017,243.449997,243.919998,243.199997,243.889999,218.716736,1685700,952
12/11/2017,244.020004,244.710007,243.899994,244.679993,219.425201,2513300,953
12/12/2017,244.940002,245.580002,244.690002,245.100006,219.801849,1855000,954
12/13/2017,245.360001,245.800003,244.970001,245.039993,219.748016,1808300,955
12/14/2017,245.399994,245.479996,244,244.070007,218.878159,1932900,956
12/15/2017,245.149994,246.550003,245.070007,246.119995,220.716583,3170800,957
12/18/2017,247.520004,248.009995,247.449997,247.649994,222.088654,2089600,958
12/19/2017,247.919998,247.949997,246.630005,246.75,221.281555,3170300,959
12/20/2017,247.720001,247.770004,246.270004,246.559998,221.111176,2570000,960
12/21/2017,247.220001,247.809998,246.820007,247.059998,221.559555,2262400,961
12/22/2017,247.089996,247.130005,246.440002,247.009995,221.514694,1888500,962
12/26/2017,245.660004,245.710007,245.259995,245.539993,221.256958,1492300,963
12/27/2017,245.710007,246.020004,245.380005,245.679993,221.383163,1379100,964
12/28/2017,246.130005,246.210007,245.770004,246.139999,221.797684,2346700,965
12/29/2017,246.759995,246.770004,245.029999,245.289993,221.031738,2326700,966
1/2/2018,246.149994,247.089996,245.740005,247.089996,222.653717,2784300,967
1/3/2018,247.240005,248.699997,247.179993,248.559998,223.978333,2917700,968
1/4/2018,249.270004,250.119995,249.169998,249.649994,224.960556,2918000,969
1/5/2018,250.460007,251.399994,249.949997,251.25,226.402298,2190200,970
1/8/2018,251.160004,251.880005,250.869995,251.770004,226.87085,2476200,971
1/9/2018,252.179993,252.940002,251.910004,252.300003,227.34845,2129800,972
1/10/2018,251.509995,252.169998,250.820007,251.869995,226.960968,1953600,973
1/11/2018,252.470001,253.729996,252.330002,253.729996,228.637024,2280300,974
1/12/2018,254.029999,255.559998,253.899994,255.410004,230.150909,2054900,975
1/16/2018,256.790009,257.399994,253.800003,254.479996,229.312851,3719600,976
1/17/2018,255.5,257.350006,254.740005,256.940002,231.529541,1867700,977
1/18/2018,256.839996,257.269989,256.019989,256.589996,231.214142,3154200,978
1/19/2018,257.149994,257.690002,256.529999,257.679993,232.196396,2541200,979
1/22/2018,257.450012,259.779999,257.450012,259.75,234.061676,1607800,980
1/23/2018,259.839996,260.630005,259.51001,260.339996,234.593338,2161100,981
1/24/2018,261.029999,261.630005,259.019989,260.209991,234.476151,2935500,982
1/25/2018,261.170013,261.220001,259.529999,260.329987,234.584305,3585600,983
1/26/2018,261.329987,263.369995,260.970001,263.359985,237.314621,2857300,984
1/29/2018,262.829987,263.25,261.480011,261.540009,235.674683,5145000,985
1/30/2018,259.670013,260.350006,258.459991,258.75,233.160553,6678900,986
1/31/2018,259.829987,260.380005,257.950012,258.98999,233.376846,5585800,987
2/1/2018,258.290009,260.119995,257.950012,258.730011,233.142517,3125700,988
2/2/2018,257.369995,257.5,253.089996,253.190002,228.150436,5532200,989
2/5/2018,251.259995,253.470001,241.919998,242.789993,218.778931,8559200,990
2/6/2018,238.800003,247.809998,237.669998,247.279999,222.824921,11701700,991
2/7/2018,246.710007,250.279999,245.919998,245.929993,221.608459,6240200,992
2/8/2018,246.25,246.429993,236.699997,236.789993,213.372345,6985700,993
2/9/2018,239.600006,242.199997,232.419998,240.440002,216.661362,9713100,994
2/12/2018,242.5,245.320007,240.660004,243.740005,219.634995,4236200,995
2/13/2018,242.630005,245,241.970001,244.559998,220.373947,3077700,996
2/14/2018,243,248.119995,242.839996,247.759995,223.257446,3650800,997
2/15/2018,249.600006,250.970001,246.979996,250.970001,226.149963,2923800,998
